caminho_original;nome_original;nome_canonico;tipo_hint_path;tipo_final;contrato;numero;objeto;fora_escopo;confianca;tem_texto;tem_texto_util;len_texto;sha256;tamanho_bytes;raiz;status
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13127_DETRAN.pdf;empenho_13127_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1797;11d1111e48083a80a75c3fc15c69d42dd316bbc5593de7c527d13c77bc738701;70036;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12653_DETRAN.pdf;empenho_12653_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2104;a30336579fc35570399f6729bbe1dd29954b31f41ab88118729917e9f4483630;72330;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13128_DETRAN.pdf;empenho_13128_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1796;b4500bbda8e65a2b0fc0bfae6237349bb496c8d08f333df4dad8bed8cc22e993;70034;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13126_DETRAN.pdf;empenho_13126_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1796;d5ca887d55b814c5177c0a91db83a5eb1693665b25008e8c29299bcdbe83b5b5;70036;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13129_DETRAN.pdf;empenho_13129_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1797;903dfbb5c40117d5570d57408f4502a46694c3a84132f184544a36d0cefd1fa2;70031;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_12847_DETRAN.pdf;empenho_12847_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1848;afd05c132beeaf2476933c4f7eb28641c639b27b787945c5f1d562c1149e76d9;70695;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13263_DETRAN.pdf;empenho_13263_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1903;874e1b48ccc99b3adfe11c5a220a456efbf7aa0fed05a8353bcb6bdab42dde60;71067;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13266_DETRAN.pdf;empenho_13266_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1932;aafbd262b6b7aa80e395a69a06c521a1c68b27ed68088dc15360f95c8404a804;71591;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13472_DETRAN.pdf;empenho_13472_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1887;ef8500831023edbef3910e4db8cf017d8f6590b10c730607e0a0380f99521c00;70651;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13475_DETRAN.pdf;empenho_13475_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1862;20fce861142460f8ed625192e34f0ee9069c643cfc2980c80436c268d5318180;70090;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13267_DETRAN.pdf;empenho_13267_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1890;30c241af946c56e46eecad301f72a7539d818b40738064dd893bf3a4b0fac3cc;71398;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13560_DETRAN.pdf;empenho_13560_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2229;3c621be2c632990f87ceef489246da02184c840473d4d0addcab53efacc10498;73300;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13476_DETRAN.pdf;empenho_13476_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1966;eb82a17731f306030c88a9fb4795532f639640a7ec65c74d3096c6ef1ee71e32;70589;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13477_DETRAN.pdf;empenho_13477_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2027;4b18fb512a9e09c3b0d37b732bdca4b0596a82a1255407ccadd8b5497bdd9da4;70269;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13559_DETRAN.pdf;empenho_13559_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2246;cb7401839c4cedad8425fbd90b6d41f7e06400ffccde9c1d7ecbaac82eb6a902;74344;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13562_DETRAN.pdf;empenho_13562_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2043;5f56320b14ceef9d10abd2543f764c5055ab739d97f484fcc9250f2b670a4bc0;72115;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13264_DETRAN.pdf;empenho_13264_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1890;3ebe80e20911b29111e0c67e17de4fdb7c226e45db07f0add82fa3befefee0e3;71561;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13743_DETRAN.pdf;empenho_13743_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2042;4fefd38bb86ebfcce39d53851686a9b4db01fdfd48719b54dc3ea9310e095439;71267;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13585_DETRAN.pdf;empenho_13585_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2177;671a7a3c51802896b5a86158791b1287b42ad4a3da7e8a6ec296451a208fb8d7;72849;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13474_DETRAN.pdf;empenho_13474_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1909;062ae329e0d24b4b7744c5ac1a2ead013011fb2e4a0d0dbc6ef29e2629b04582;70670;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13745_DETRAN.pdf;empenho_13745_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2042;cf330de603bb1a9a6c2c4bb0de714109c4eb4633710fb21ff74c9acd49e3c3f2;71423;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13746_DETRAN.pdf;empenho_13746_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2043;323b8d643b478ef3563ab49e4cb540f2d31c7877bfae74aabad3f058f68a883c;71420;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13742_DETRAN.pdf;empenho_13742_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2042;19b483a8d8790f2bde5efd7c59935572d7a14df2b3e9cdde488fa0e310f0506e;70800;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13586_DETRAN.pdf;empenho_13586_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2045;f8b9555ce7883cf64066ca6357736e59e9f2a8856feb37099764e8772203eb9e;71408;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13588_DETRAN.pdf;empenho_13588_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2223;e33ff7f9c82ba37d4265d0751db51b674ecf9a9bafa4c0428aa6b77ea32ffd95;72364;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13587_DETRAN.pdf;empenho_13587_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2185;8ceb5a64bac95a4bc1ed06da84947544c26037280114b1fcbc0d544cc0cf2a5c;72310;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13747_DETRAN.pdf;empenho_13747_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2042;73383578cb0e15781e874fa7a8835c497668b032eb76cb704a7405242fad35a6;71422;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13751_DETRAN.pdf;empenho_13751_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2040;9012ab84155af8001ed8f86c9e04dd5a3886c00ce45e2cae4890e0c1b7f429df;71419;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13748_DETRAN.pdf;empenho_13748_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2043;a1ffa867c5218cc37041a92c747dbf659aa90ff9ebf8f91b9e06f765e4bb96a4;71422;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1405_DETRAN.pdf;empenho_1405_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1952;5c131991318c2eb134743f3135c7ecd3a032a7b454c12da60797f6d213487f14;71421;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14445_DETRAN.pdf;empenho_14445_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1945;2e3456d61d413a31d5e53ab785c0ad1b4ae392c5e34fe1a236d1a814c81e05c0;73304;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1396_DETRAN.pdf;empenho_1396_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1987;e1b618455f5024e6706b50ac3c24be1b3c19319aa496ac53b0a4d7e3d331d951;71997;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14105_DETRAN.pdf;empenho_14105_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2029;1ceafb03ee7ffd0daa2c85c7413e63b06060f793aeb032ab81b7d694223a3938;71226;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13750_DETRAN.pdf;empenho_13750_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2042;c9c4b660096e94da3477a34d4a8cb974338f3b2bddb8175bd7f7ce2b938a397d;71424;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14446_DETRAN.pdf;empenho_14446_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1963;4275d66bbc1546f652739a3baa6eb860d708714240730335d664048fedb4c970;70688;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13744_DETRAN.pdf;empenho_13744_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2043;3aae08124974d9f9003c75fff07b0d5c8c8e44d246766f7071587a361dda1399;71424;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13749_DETRAN.pdf;empenho_13749_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2042;d55b6cfc29156a1eb9bebef366836744be9fb45795d85be2cdfa652d46a8e57a;70951;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14561_DETRAN.pdf;empenho_14561_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2166;1970b8ce79ac8808925a0560f9ff6c056669df39f7fd3dbbe331d662ee627356;73705;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14560_DETRAN.pdf;empenho_14560_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2220;254a5f8e535c7a4dcb111f16d3aa688046f89a3e543f1050d14f06e9c4a7ff9d;73982;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14447_DETRAN.pdf;empenho_14447_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1977;1b182c13efadd47340fbabd498578b1ef0206d6d7edcf0c9ad2dddcb7aa1bef5;71817;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14563_DETRAN.pdf;empenho_14563_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2240;83e632466f41fb37952fff1e58273073d2ef1fb48bac695f70d42721340e4cff;73995;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14562_DETRAN.pdf;empenho_14562_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2172;62c7d8b3fdacda5252c9a68b0d7a9e2a46e1bf0928198e12cc43ea01cf686ebe;73962;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14735_DETRAN.pdf;empenho_14735_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1844;261e10c7cbd70e6b8c0c6bc45d1814f10c0bf8cd921bc2d45b4d01f76f9be4ca;69744;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1538_DETRAN.pdf;empenho_1538_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1918;37a4fcd6fefb35748043545e893e167c8596f63d09ff953733236ed5be10d450;70316;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14573_DETRAN.pdf;empenho_14573_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2036;f200366f817a15f9afbd56123975ca3de050ac7009d68db9a66505b838a66b75;70160;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1479_DETRAN.pdf;empenho_1479_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1920;32a428c096ccc8f8ba9574b2d1785a4728c10e401d98d00e982ecac8ab7d3a1f;70310;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14663_DETRAN.pdf;empenho_14663_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1956;ab25e792f8bc1d72a499c2ed84306e01161a29f47da98b045502f7c1b6ea5f98;69970;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1694_DETRAN.pdf;empenho_1694_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1880;515ce56dba524accbfba76bb811356b622017da7f7d25d0d86677cdb7fb42e1b;70729;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1464_DETRAN.pdf;empenho_1464_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1931;57579842437ba01036e2d7bc87bbc1fabe8fae6e978f5d50786df3a89f9df513;71447;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16763_DETRAN.pdf;empenho_16763_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2149;0d9871a7c92e81af3e01dd9e69ff373c05884fcbc4d2c55723ffbaf33caf2ed9;72166;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1669_DETRAN.pdf;empenho_1669_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1926;d501b09e5069b164897d2269a9321a25194c344d39dc4e221855b641e8c19a8a;70809;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17358_DETRAN.pdf;empenho_17358_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2084;1ca06fbb8e7f76fd05b2aff9bf811d4814ff8c58212360af108c34893c47a2a2;70749;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17456_DETRAN.pdf;empenho_17456_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2093;b23c035d43c43c4ba45e422efbc2e9e1cb1fecd76e003374a7a20a0db1f7e727;71904;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16988_DETRAN.pdf;empenho_16988_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2058;f6c1acd775abd9bd5f8847121a6210694ea05b2561bcde79b5528ee03d3d4baf;73128;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17398_DETRAN.pdf;empenho_17398_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2086;1e33a37c4d83f4dc69c47a60aa41d4764bc7e5d1da21b1a8579f0918216cbad7;71902;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17359_DETRAN.pdf;empenho_17359_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2098;f8bd52a608cd1818d7876e1985dd983de43f4855ece85f9344aeae0ca65bbed3;71911;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17457_DETRAN.pdf;empenho_17457_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2093;ff7fb87f851a124bbacae92b62532a85114cfaaa7a18259370c27eb5b3fc623f;73150;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16987_DETRAN.pdf;empenho_16987_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2165;2ea12249bfefdd5c4dc772c9c3c7376bd2c8a612afd756b2126da0c4d983f96c;72818;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17458_DETRAN.pdf;empenho_17458_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2159;516a88f436271bbc5eb26de3cd7c3a8755c83610708e76ee4c5e90627708f160;71107;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17538_DETRAN.pdf;empenho_17538_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;5278;84fb723e223cb6b0849685c386600cd1b7d863736dcb2949bfc6ed576eff74f2;248831;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17648_DETRAN.pdf;empenho_17648_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;5374;1d508bf242033140e24e39d747f3924eb4981973fb2e1bc4a54aa39d69bd7c96;249635;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17921_DETRAN.pdf;empenho_17921_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2104;ea6c24fa21e841c3a9f7e96318b7ccb1b90c15ca07ff909b0cc05a0a8957fc14;72215;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1738_DETRAN.pdf;empenho_1738_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;1925;66e9beda2e27efc76d5d3c9656e487bcdf70c31ae6292b8f55b8f1803e3fbdb6;71112;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16985_DETRAN.pdf;empenho_16985_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2109;3d140d27462f226b7f19b3de48c18e44074c00bf091db540666693c637ae88e0;72744;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17919_DETRAN.pdf;empenho_17919_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2154;af65d1298b0e6bc798a5f5e7ad129052b40117a1ebff46edb26d96791144fa13;71527;SPCF_EXTRACAO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17912_DETRAN.pdf;empenho_17912_DETRAN.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2142;e72e781c15edb341f4d66b2af0562c85c28e17476809b5043746f17eb2eafd60;72480;SPCF_EXTRACAO;OK
